,cvr_nummer,navn,kommune_navn,antal_ansatte
2576,41343486,The Dryfruit Company ApS,SLAGELSE,
2577,34598932,SØRENSEN BLIK ApS,SLAGELSE,2.0
2578,24230791,ESPENHEIN HOLDING ApS,SLAGELSE,1.0
2579,40066241,Autoriseret Fysioterapeut Andreasen Holding ApS,SLAGELSE,
2580,28291086,GAARDBOE 2 HOLDING ApS,SLAGELSE,
2581,13470286,TANDLÆGE OLE B ANDERSEN,SLAGELSE,2.0
2582,14083642,N O BRAMSEN,SLAGELSE,1.0
2583,14227741,PBH NR. 20.853 ApS,SLAGELSE,9.0
2584,36430060,FLOWCON IVC A/S,SLAGELSE,0.0
2585,36557915,LIAN ApS,SLAGELSE,1.0
2586,37954144,CesTek IT ApS,SLAGELSE,1.0
2587,39478285,SR pleje,SLAGELSE,2.0
2588,38180347,REINDAHL,SLAGELSE,
2589,41645830,BERG Bolig ApS,SLAGELSE,
2590,31962609,Alt I Symaskiner v/Kasper Udstad Pedersen,SLAGELSE,0.0
2591,29488142,Jørgen Peter Bech,SLAGELSE,0.0
2592,37532053,Ejerlejlighedsforening Gerharsdal,SLAGELSE,
2593,33628269,Vision Support v/Henrik Bonné,SLAGELSE,0.0
2594,34123802,Storebælts Tømrer og Snedker v/René Bendtsen,SLAGELSE,
2595,33150946,SMH BILER ApS,SLAGELSE,3.0
2596,32355145,SCHMIDT VENDITIO IVS,SLAGELSE,2.0
2597,35071660,Thysbjerg Fysioterapi,SLAGELSE,0.0
2598,31938961,TRANDERUP VVS ApS,SLAGELSE,1.0
2599,30526767,CALIELNI HOLDING ApS,SLAGELSE,
2600,34628033,REVAC ApS,SLAGELSE,1.0
2601,27593569,MORTEN LAURIDSEN ApS,SLAGELSE,12.0
2602,28598289,Bjaco v/Bjarke B. Christensen v/Bjarke Benjamin Christensen,SLAGELSE,0.0
2603,28856172,SPORTSMAN HOLDING ApS,SLAGELSE,1.0
2604,30710037,BILLIGCAMPING.DK HOLDING ApS,SLAGELSE,
2605,29970939,EKKENBERG NETVÆRK HOLDING ApS,SLAGELSE,
2606,36305665,Slagelse Selvforsarsklub,SLAGELSE,
2607,40536930,Smedegården Slagelse,SLAGELSE,
2608,34046859,AVEN-BJERG ApS,SLAGELSE,
2609,30951182,Slagelse Vinduespolering v/Thomas Rønnow Andersen,SLAGELSE,1.0
2610,33521391,"Ejerforeningen Løvegade 51, 4200 Slagelse",SLAGELSE,
2611,41338660,Organic2you,SLAGELSE,
2612,37192325,ME Dykkerservice ApS,SLAGELSE,
2613,31186846,EJENDOMSSELSKABET KAJ IV ApS,SLAGELSE,
2614,42388262,coverforanyone,SLAGELSE,
2615,40367659,Foreningen til oprettelse af Korsør Hospice,SLAGELSE,
2616,72621859,FORPAGTER OLE P D PERSSON,SLAGELSE,0.0
2617,32196365,MCC Service v/Carsten Elgaard Jensen,SLAGELSE,0.0
2618,41716061,Birgitte Carlsen,SLAGELSE,
2619,94264758,GÅRDEJER HENRIK MIKKELSEN,SLAGELSE,1.0
2620,36269715,SRMF,SLAGELSE,
2621,34589771,AJ HOLDING & INVEST ApS,SLAGELSE,
2622,12161174,Egekjær v/Per Egekjær,SLAGELSE,0.0
2623,41489529,visens venner slagelse,SLAGELSE,
2624,40406603,Profolie,SLAGELSE,
2625,39772523,Knutzen Distilleries,SLAGELSE,0.0
2626,51217713,ROBERT FABERBERG ApS,SLAGELSE,7.0
2627,31992176,H E Tolkeservice v/Hassan El-Beltagi,SLAGELSE,1.0
2628,42144541,Ladies Circle 20 Korsør,SLAGELSE,
2629,30677153,Fonden Solstriben,SLAGELSE,5.0
2630,41920920,Theis Elkjær Holding ApS,SLAGELSE,
2631,34784736,"Ejerforeningen Brogade 5A, 4220 Korsør",SLAGELSE,
2632,35595503,Slagelse Private Borgerlige Sygekasse,SLAGELSE,
2633,12654146,KLIPPEHULEN                       V/ANNEMARIE KRISTJANSEN,SLAGELSE,2.0
2634,38796577,"Algade 18, Korsør ApS",SLAGELSE,
2635,39414953,UI ApS,SLAGELSE,2.0
2636,31579597,BILCENTERET LINDBERG & NIELSEN A/S,SLAGELSE,10.0
2637,36112638,Landudviking Slagelse,SLAGELSE,1.0
2638,72053028,TORBJØRN BAY,SLAGELSE,16.0
2639,15527307,VX 20.318 ApS,SLAGELSE,3.0
2640,41011459,NIOS ApS,SLAGELSE,
2641,24217167,HELLIG ANDERS KONDITORIET SLAGELSE ApS,SLAGELSE,7.0
2642,18272407,COUNTRY OG WESTERN HOUSE ApS,SLAGELSE,8.0
2643,29846596,EJENDOMSSELSKABET THOMSENSVEJ SLAGELSE ApS,SLAGELSE,
2644,43085751,Hair By M,SLAGELSE,
2645,32813496,Andelsboligforeningen Århusparken II,SLAGELSE,
2646,42571822,Jensens Tømrerservice,SLAGELSE,
2647,42785733,Storr Holding ApS,SLAGELSE,
2648,30871286,Muremester Christian Mark Nielsen,SLAGELSE,0.0
2649,43379690,Soegaard Tech Holding ApS,SLAGELSE,
2650,33263546,HENNING ONSTRUP HOLDING ApS,SLAGELSE,
2651,32840957,LB AF 1.7.2009 ApS,SLAGELSE,0.0
2652,45169111,"LÆGERNE SVEN GADE,SIGNE JENSEN    OG KIM MELBYE",SLAGELSE,9.0
2653,73365716,FRESE HOLDING ApS,SLAGELSE,0.0
2654,32799442,Ejerforeningen Halsskovvej 70,SLAGELSE,
2655,28130589,Akupunkturklinikken v/Jens Lund,SLAGELSE,
2656,34647607,Solbakkens venner,SLAGELSE,
2657,33637381,HINDMARKSGÅRDEN HOLDING ApS,SLAGELSE,
2658,33887590,"""Vejlauget Skrænten"" Korsør",SLAGELSE,
2659,33427026,Stoukærgaard grundejerforening,SLAGELSE,
2660,32793339,Ejerlejlighedsforeningen Nygade 13,SLAGELSE,
2661,19812790,FINN NIEMANN-JENSEN,SLAGELSE,0.0
2662,35156224,tawfiq,SLAGELSE,
2663,34552983,"HK Senior,Slagelse",SLAGELSE,
2664,30398440,Udlejer Bjarne Gram,SLAGELSE,0.0
2665,10301394,SLAGELSE SKORSTENSTEKNIK ApS,SLAGELSE,
2666,20867949,Tømrermester Poul Halds Eftf. v/Arne Nielsen,SLAGELSE,8.0
2667,40530258,Perhood,SLAGELSE,
2668,26518016,PH EFTF. HOLDING ApS,SLAGELSE,
2669,35029915,TØMRERFIRMAET MARTIN LARSEN HOLDING ApS,SLAGELSE,
2670,14081496,DE SYDVESTSJÆLLANDSKE LANDBO- ORGANISATIONERS KVÆGFOND,SLAGELSE,
2671,35148604,Ejerforeningen Slotsgade 11 C,SLAGELSE,
2672,37670650,PGalgerens,SLAGELSE,0.0
2673,33272219,OLLERUP MASKINVÆRKSTED ApS..      SLAGELSE,SLAGELSE,7.0
2674,37617369,Bojko Holding IVS,SLAGELSE,0.0
2675,37416746,Min Bolighandel v/Hanne Steenberg,SLAGELSE,0.0
2676,38517058,Faigh Invest IVS,SLAGELSE,
2677,25531515,E. BLOMBERG & CO. A/S,SLAGELSE,324.0
2678,19758583,INGER KRISTIANSEN,SLAGELSE,1.0
2679,37333441,ArtANword.,SLAGELSE,
2680,36257555,Tude Å's Bådeklub,SLAGELSE,
2681,30433033,Billardklubben keglen Høng,SLAGELSE,
2682,32655971,CHARLOTTE HOLDING ApS,SLAGELSE,
2683,30625269,Heidi's Hundeskole Heidi Marianne Henningsen,SLAGELSE,
2684,38986643,Slagelse Svane Apotek,SLAGELSE,17.0
2685,39294486,BullEye Transport,SLAGELSE,0.0
2686,39810352,B-M entreprise,SLAGELSE,0.0
2687,34642923,kreative-kvinder,SLAGELSE,
2688,10488273,FORENINGEN VESTSJÆLLANDS MILJØ- OG ENERGI KONTOR,SLAGELSE,2.0
2689,33309546,Korsør Picnickoncerter,SLAGELSE,
2690,40415076,Horse Bazar IVS,SLAGELSE,
2691,40362649,Prenslev IVS,SLAGELSE,
2692,41874228,Teilmannsalle 2,SLAGELSE,
2693,39819937,Berners druer ApS,SLAGELSE,
2694,28264623,Tømrermester Lars Bruun,SLAGELSE,0.0
2695,44418029,Åkandeparken,SLAGELSE,
2696,20628790,THOMAS JENSEN,SLAGELSE,0.0
2697,40547193,GreenGHOST ApS,SLAGELSE,
2698,39054965,LEG MANAGEMENT ApS,SLAGELSE,
2699,30812824,MABE INVEST ApS,SLAGELSE,
2700,37087556,Vildstrup Virksomhedskommunikation,SLAGELSE,0.0
2701,32623921,Andelsboligforeningen STRANDGADE,SLAGELSE,
2702,41039639,JMN,SLAGELSE,
2703,41574879,"Foreningen af grundejere på Hans Tausensgade, Slagelse",SLAGELSE,
2704,33266367,L. GØTZE HOLDING ApS,SLAGELSE,
2705,20653302,"PEJSEHUSET, SLAGELSE A/S UNDER STITELSE",SLAGELSE,2.0
2706,32621023,Slagelse Indre Mission,SLAGELSE,
2707,41113383,MJ Brinck Holding ApS,SLAGELSE,
2708,35586393,Skydebaneforening Søskoven,SLAGELSE,
2709,25433912,Høger Fysioterapi                 V/Laura Høger,SLAGELSE,0.0
2710,35154493,Blomsterparkens Grundejerfoening Korsør,SLAGELSE,
2711,30435680,BUS - Ny Slagelse,SLAGELSE,
2712,35318240,Casino Gardehusarregimentet,SLAGELSE,
2713,35017127,my-lab.dk,SLAGELSE,0.0
2714,31501121,TAGE SØRENSEN HOLDING ApS,SLAGELSE,
2715,37970026,Drøsselbjerg Lyng Grund,SLAGELSE,
2716,30636910,PH Service v/Palle Hansen,SLAGELSE,0.0
2717,63348716,"GYLLING & NIELSEN, ELEKTRO ApS",SLAGELSE,13.0
2718,35298614,Korsør Modeljernbaneklub,SLAGELSE,
2719,27864724,Britt Elgaard Fysioterapien i Langes Gård,SLAGELSE,0.0
2720,18475200,ERIK OLSEN,SLAGELSE,0.0
2721,28270011,Friis Production v/Peter Kastberg Friis,SLAGELSE,0.0
2722,13141002,LARS RASMUSSEN,SLAGELSE,0.0
2723,20223235,PN-DATA                           PAW NIELSEN,SLAGELSE,0.0
2724,31191297,Slots Bjergby 4H Klub,SLAGELSE,
2725,32390579,Wilsons Multiservice v/Martin Leslie Wilson,SLAGELSE,0.0
2726,37360635,Skælskør røgfri bridgeklub,SLAGELSE,
2727,41906103,J.R. Ejendomme ApS,SLAGELSE,
2728,29298068,I/S Kinavej 6-8 v/A. Rasmussen & H. Poulsen,SLAGELSE,0.0
2729,37761001,Tillie's,SLAGELSE,0.0
2730,72621255,HR                                NIELS JOHANNES NIELSEN,SLAGELSE,0.0
2731,33929129,DJH - Service,SLAGELSE,0.0
2732,32217958,LINDEGAARD'S KØRESKOLE            V/JØRGEN LINDEGAARD,SLAGELSE,0.0
2733,36128097,Minterior,SLAGELSE,0.0
2734,30092333,KN - Rengøring v/Nicolai Egelund Jensen,SLAGELSE,0.0
2735,63459011,L O SLAGELSE,SLAGELSE,1.0
2736,21991244,DANSIKRING DIRECT PARTNER         V/IVAN JØRGENSEN,SLAGELSE,0.0
2737,28936613,BodyMind v/Annette Kamby,SLAGELSE,0.0
2738,18881993,LÆGE KELL ERIKSEN,SLAGELSE,2.0
2739,30860004,Arbejdsskadeforeningen AVS,SLAGELSE,
2740,31917409,Arkitekt Birthe Rohde Jensen,SLAGELSE,
2741,20385308,Dissing                           v/Michael Dissing Søndermølle     Vestsjællandscentret,SLAGELSE,0.0
2742,15714980,"Radio Tv Service                  Depotvej 5, Næstved",SLAGELSE,4.0
2743,27437451,Tømrermester Michael Nielsen,SLAGELSE,0.0
2744,31895952,NIELS P ADELSTEN,SLAGELSE,0.0
2745,30685326,Honnens Hop og Leg v/Charlotte Schrøder Honnens,SLAGELSE,0.0
2746,28885261,"CC, SLAGELSE HOLDING ApS",SLAGELSE,
2747,27322824,Fysioterapeut Birger Mikkelsen,SLAGELSE,0.0
2748,31206839,Dah's Maskin Service v/Rasmus Dahl,SLAGELSE,0.0
2749,29951454,AKVASERVICE v/Ina Kristiansen,SLAGELSE,0.0
2750,38412612,Logen,SLAGELSE,
2751,38374141,Phcinvest ApS,SLAGELSE,
2752,31729378,Mayns v/ Elsebeth Mayn Hansen,SLAGELSE,
2753,38332457,LECKTON,SLAGELSE,3.0
2754,30939654,Dyring's v/Karina Dyring,SLAGELSE,0.0
2755,28619294,Maria Mazanti,SLAGELSE,0.0
2756,29202044,MABONI HOLDING ApS,SLAGELSE,
2757,21260037,ALGREEN CONSULTING                V/ESBEN ALGREEN PEDERSEN,SLAGELSE,0.0
2758,35292489,Anette Roisin,SLAGELSE,0.0
2759,39352494,Bjørn Petersen Entreprise ApS,SLAGELSE,1.0
2760,20782374,VINDKRAFT DANMARK ApS,SLAGELSE,
2761,34300909,Kildevang's Auto,SLAGELSE,0.0
2762,27106994,Lindebjerg                        v/Jesper Lindebjerg Pedersen,SLAGELSE,0.0
2763,40675981,ITSM&CI,SLAGELSE,
2764,18116391,KLINIK FOR FYSIOTERAPI            MARIANNE EBERT,SLAGELSE,0.0
2765,36274816,rblarsen,SLAGELSE,
2766,21560596,HENRIK H. HØYER HOLDING ApS,SLAGELSE,
2767,38515918,HJERTELYSET - Det Spirituelle Fællesskab,SLAGELSE,
2768,25646347,vikar work v/Kurt M Larsen,SLAGELSE,
2769,38245120,Aloe vera - value yourself,SLAGELSE,
2770,38011340,Tømrermester Staurby,SLAGELSE,
2771,35982124,Hair by B,SLAGELSE,
2772,12079419,I/S BJERGBYGADE 6-8 V/HANS-OLE NIELSEN,SLAGELSE,1.0
2773,32790720,Kommunikatoriet I/S,SLAGELSE,0.0
2774,27125212,FAGERBERG CYKLER ApS,SLAGELSE,6.0
2775,65913828,GTA INTERNATIONAL MARKETING- &    REKLAMEBUREAU                     V/IVAN TROSBJERG,SLAGELSE,0.0
2776,36626062,Korsør kogræsser og naturplejeforening,SLAGELSE,
2777,18854279,Esc-Escape                        v/Theis Riiber,SLAGELSE,0.0
2778,31978858,JENS LARSEN,SLAGELSE,0.0
2779,28637403,Gummy.dk v/Jørn Lund,SLAGELSE,0.0
2780,26824087,IRSK PUB ApS,SLAGELSE,0.0
2781,31279356,KRING DEVELOPMENT ApS,SLAGELSE,6.0
2782,29623910,KRISTIAN BAGGER HOLDING ApS,SLAGELSE,
2783,35313184,Slagelse Folkedanserforening,SLAGELSE,
2784,31629462,RESTAURANT SIANG JIANG ApS,SLAGELSE,8.0
2785,36259442,Trattoria Da Vincenzo,SLAGELSE,0.0
2786,38664425,Rosenly,SLAGELSE,
2787,25003306,E.C. KØD EN GROS ApS,SLAGELSE,12.0
2788,29421234,LUCA BRANDS ApS,SLAGELSE,
2789,40532765,Tickrate.dk,SLAGELSE,
2790,31609615,DANERO TRADING A/S,SLAGELSE,0.0
2791,33409494,Kontaktudvaglet for lokalråd. Slagelse,SLAGELSE,
2792,25735684,KA HOLDING ApS,SLAGELSE,
2793,34983569,Granly Marketing I/S,SLAGELSE,0.0
2794,18009595,Ravn Consult                      v/Peer Ravn Jacobsen,SLAGELSE,0.0
2795,33444540,Kommunikationsbureauet AuriculaI/S,SLAGELSE,1.0
2796,38835505,Business Support & Trading IVS,SLAGELSE,
2797,37786373,Skælskør Brand & Rednings Museum,SLAGELSE,
2798,26538432,HAAKONS ALU ApS,SLAGELSE,3.0
2799,42960888,NorRaun I/S,SLAGELSE,
2800,25137701,FONDEN STIGSNÆS INNOVATORS,,
2801,21224294,AKTIESELSKABET AF 28.10.1998,SLAGELSE,6.0
2802,34889406,FRYLAND TRADE AND MARKETING ApS,SLAGELSE,
2803,38212818,Bang Rengøring ApS,SLAGELSE,
2804,39365782,Danske Indkøbsrejser ApS,SLAGELSE,0.0
2805,24249573,LANDINSPEKTØRERNE CHRISTENSEN -   KÆRN - SIDENIUS I/S,SLAGELSE,7.0
2806,60054614,KTB-TOTALBYG KORSØR ApS,SLAGELSE,21.0
2807,61099816,VILH. PEDERSEN MASKINFABRIK A/S (VILH. PEDERSEN MANUFACTURING LTD.),SLAGELSE,10.0
2808,36708840,Liberty IVS,SLAGELSE,7.0
2809,34473374,SKADE- OG EJENDOMSSERVICE SJÆLLAND ApS,SLAGELSE,3.0
2810,35696172,S/I Slagelse Privatskole,SLAGELSE,7.0
2811,33771207,FISKEHUSET VED BROEN ApS,SLAGELSE,8.0
2812,29438676,Klippehulen v/Charlotte Poulsen,SLAGELSE,2.0
2813,21299332,JOHNNY NIELSEN,SLAGELSE,0.0
2814,33624182,BaliQuilt v/Laila Mogensen,SLAGELSE,0.0
2815,31217474,Akvarie Stuen v/Jakob Vilholm,SLAGELSE,0.0
2816,31387655,MTH Service v/Martin Bech Thomsen,SLAGELSE,0.0
2817,31709342,Dmeisner v/ Dorte Meisner,SLAGELSE,0.0
2818,36930349,Immo Slagelse ApS,SLAGELSE,1.0
2819,21247901,BAKKEGÅRDEN ApS,SLAGELSE,
2820,20153636,CUC ENGINEERING A/S,SLAGELSE,25.0
2821,32753531,Andelsboligforeningen Bondesbakken,SLAGELSE,
2822,40356169,Oplev Europa,SLAGELSE,
2823,47065917,"SPECIALARBEJDERFORBUNDET I        DANMARK, SLAGELSE AFD.",SLAGELSE,31.0
2824,29215650,HENRIK TOFTEGAARD HOLDING ApS,SLAGELSE,
2825,25368584,MORGEN GRUPPEN A/S,SLAGELSE,2.0
2826,36060026,NIELSANDA ApS,SLAGELSE,
2827,25721632,Rådhus Apoteket i Slagelse,SLAGELSE,17.0
2828,27920004,BAGGER LÅSE & ALARM A/S,SLAGELSE,23.0
2829,28306164,WJ EJENDOM ApS,SLAGELSE,
2830,72852451,FLEMA/HANS FLEMMING NIELSEN,SLAGELSE,0.0
2831,13549133,TK HOCHEY EQUIPMENT V/THOMAS KAISER,SLAGELSE,0.0
2832,30706439,RUDE MØBELINDUSTRI ApS,SLAGELSE,2.0
2833,39128950,Tosola Drift ApS,SLAGELSE,
2834,36153229,Omø Vandværk A.M.B.A.,SLAGELSE,2.0
2835,18722895,JPS TRANSPORT V/JENS PETER SØRENSEN,SLAGELSE,8.0
2836,38120603,LGM multiservice,SLAGELSE,0.0
2837,13553572,ZIX 7889 ApS,SLAGELSE,
2838,30728866,MARTIN SLOT HOLDING ApS,SLAGELSE,
2839,33302770,Kunstnergruppen Storebælt,SLAGELSE,
2840,42756180,NAIL 4 YOU HOLDING APS,SLAGELSE,
2841,39736233,birch-hald.living,SLAGELSE,0.0
2842,33249403,NY-EL ApS,SLAGELSE,
2843,33562233,Sørbymagle og omegns lokalråd,SLAGELSE,
2844,32966063,Andelsboligforeningen Silkeborgparken,SLAGELSE,
2845,36621125,Bådforeningen Lilleø,SLAGELSE,
2846,40684190,Slagelsemureren,SLAGELSE,
2847,35118136,JO Malerservice,SLAGELSE,0.0
2848,41540974,Fresh Lens Productions,SLAGELSE,
2849,39276356,Korsør Kanonjollelaug,SLAGELSE,
2850,10690609,ApS KBUS 8 NR. 1918,SLAGELSE,7.0
2851,26880025,ERIK ANDERSEN HOLDING ApS UNDER   STIFTELSE,SLAGELSE,
2852,12582617,HANDELSANPARTSSELSKABET LEFA,SLAGELSE,1.0
2853,31487854,ULRICH JENSEN HOLDING ApS,SLAGELSE,
2854,28984774,SKOVSØ INVEST ApS,SLAGELSE,
2855,40922318,Kolbergs Rengøring,SLAGELSE,
2856,38983075,C.O. Solutions,SLAGELSE,0.0
2857,35791191,CK SafetyWear,SLAGELSE,0.0
2858,37466638,Oil by nature IVS,SLAGELSE,
2859,27974686,K EGEDE HOLDING ApS,SLAGELSE,0.0
2860,32117457,Tømremester Søren Rasmussen,SLAGELSE,0.0
2861,38494252,Musiker Brian Nygaard,SLAGELSE,
2862,31709717,Knud Erik Christensen,SLAGELSE,0.0
2863,10975042,"DAN REKLAME, SLAGELSE ApS",SLAGELSE,17.0
2864,24220745,C.F. SLAGELSE HOLDING ApS,SLAGELSE,0.0
2865,36405635,KAFEKO ApS,SLAGELSE,1.0
2866,38721976,Hanne's Rengøring ApS,SLAGELSE,7.0
2867,39872307,JRJ-BYG ApS,SLAGELSE,1.0
2868,69351913,J NINN-HANSEN & ARNE RASMUSSEN,SLAGELSE,3.0
2869,41408944,Bjergby Mark Vandværk A.M.B.A.,SLAGELSE,
2870,40213635,N.I.S. ApS,SLAGELSE,
2871,75526512,GH FOTO. SLAGELSE ApS,SLAGELSE,3.0
2872,77891013,PILAGERGÅRD V/KELD NYGAARD PEDERSEN,SLAGELSE,3.0
2873,35205225,JC CARLSEN VVS ApS,SLAGELSE,5.0
2874,34534748,Kristian Bruun,SLAGELSE,0.0
2875,66914917,SLAGELSE SCT MIKKELS KIRKE,SLAGELSE,18.0
2876,43608606,CuraVikar ApS,SLAGELSE,
2877,40727620,Magnussen Web ApS,SLAGELSE,
2878,35253009,DANSK TAGRENS & ISOLERING ApS,SLAGELSE,3.0
2879,36398604,TANDLÆGE STINE THØSING ANDERSEN ApS,SLAGELSE,1.0
2880,39985195,Hellig Andersvej 10 ApS,SLAGELSE,
2881,41480386,Juridisk Support ApS,SLAGELSE,
2882,31619017,POUL DALSGAARD HOLDING ApS,SLAGELSE,3.0
2883,36701358,Filcon Filtration ApS,SLAGELSE,8.0
2884,32446612,FJERRING HOLDING ApS 2,SLAGELSE,
2885,37536318,FRESE METALSTØBERI OG ARMATURFABRIK A/S,SLAGELSE,53.0
2886,40537562,Melau Holding ApS,SLAGELSE,
2887,32206301,O'zone v/Ove Helman Jensen,SLAGELSE,0.0
2888,30796438,Thomas Kai Johansen,SLAGELSE,0.0
2889,34776938,Bydelsmødre i Slagelse Kommune,SLAGELSE,
2890,40523340,Fællesklubben for Socialrådgiverne i Slagelse Kommune,SLAGELSE,
2891,39942771,Vemmelev Skovlav,SLAGELSE,
2892,37413992,AEPs Service,SLAGELSE,0.0
2893,34628017,HJORT-REHAB ApS,SLAGELSE,1.0
2894,32905315,Støtteforeningen Agersø Havnefront,SLAGELSE,
2895,14062041,ANNI CHRISTIANSEN. SLAGELSE ApS,SLAGELSE,
2896,35626360,VP Bogholderi og Regnskab,SLAGELSE,0.0
2897,32689094,Skørpinge Forsamlingshus,SLAGELSE,
2898,39440377,Café Lavendel IVS,SLAGELSE,
2899,34602387,NAILMANIA ApS,SLAGELSE,1.0
2900,32750923,Slagelse Skyttefforening,SLAGELSE,
2901,32051685,Bisserup Sejlklub,SLAGELSE,
2902,29189544,Glænørådet,SLAGELSE,
2903,78205210,OTTO JOHANSENS EFTF. A/S,SLAGELSE,21.0
2904,37695513,Kongsmark Strandhuse,SLAGELSE,
2905,39069334,Ejerforeningen Brogade 1 - 3,SLAGELSE,
2906,34568545,Klub Kontakt,SLAGELSE,
2907,31849357,YT HOLDING ApS,SLAGELSE,6.0
2908,30076079,FLYTTESPECIALISTEN A/S,SLAGELSE,14.0
2909,35232141,P4 VEST ApS,SLAGELSE,
2910,34326738,JN Racing,SLAGELSE,0.0
2911,37931861,Jørgen Klit - Service,SLAGELSE,
2912,38495186,Skotte Nord 5 ApS,SLAGELSE,
2913,40216332,Defenders motorcykel club,SLAGELSE,
2914,39965984,LGdelux,SLAGELSE,
2915,26384931,HRP HOLDING ApS,SLAGELSE,
2916,37770388,MËRK Designstudio,SLAGELSE,
2917,32486975,"Sydbank Erhvervsklub, Slagelse",SLAGELSE,
2918,41555386,SySjov v/Sussie Navntoft,SLAGELSE,
2919,40527672,Skælskør og Omegns Bridgeklub,SLAGELSE,
2920,33942877,Eleonora Skrædderi & Systue v/Heidi Elenora Oda Sumberg Bruun,SLAGELSE,0.0
2921,36775815,NEERGAARD INVEST A/S,SLAGELSE,
2922,19663876,ON - VVS TEKNIK V/OLE NIELSEN,SLAGELSE,0.0
2923,21579793,CBN SVEJSNING V/CLAUS BØTKER NIELSEN,SLAGELSE,0.0
2924,36134356,BIH FORENING SLAGELSE,SLAGELSE,
2925,32976158,Grundejerforeningen Skovgårdsparken,SLAGELSE,
2926,34412170,JJ Transport v/John Jensen,SLAGELSE,0.0
2927,38871722,Martin's Cykler og Service,SLAGELSE,0.0
2928,18920484,AHSEN DELIKTAS,SLAGELSE,0.0
2929,16990302,VICH 3654 A/S,SLAGELSE,21.0
2930,36699582,Nobel Classic IVS,SLAGELSE,
2931,41481250,BoBedst ApS,SLAGELSE,
2932,40725571,S.B.R Service,SLAGELSE,
2933,27204244,KULSØ HOLDING ApS,SLAGELSE,
2934,34599556,TINGSGAARD OG HVIID HØREAPPARATER ApS,SLAGELSE,1.0
2935,39107562,Chanette Damlund Nielsen Holding ApS,SLAGELSE,
2936,25913248,Peer Jesper Vostrup Jensen,SLAGELSE,3.0
2937,32783279,JENSENTV.DK ApS,SLAGELSE,1.0
2938,35262245,Midt og Vestsjællands Distriktsforening,SLAGELSE,
2939,42247286,Bettingbrothers,SLAGELSE,
2940,41150009,Fasters Krims Krams,SLAGELSE,
2941,38469762,Fisk på krogen ApS,SLAGELSE,
2942,41335955,Ejerlauget Gartnerhaven,SLAGELSE,
2943,42787310,Storr's MultiService ApS,SLAGELSE,
2944,42930164,HETO Invest 2021 ApS,SLAGELSE,
2945,44286947,Engsgaard,SLAGELSE,
2946,37761109,Landsbyernes Erhvervsnetværk,SLAGELSE,
2947,39954184,Care2Move ApS,SLAGELSE,
2948,33409249,storebælt-vvs v/Lasse Krogh Larsen,SLAGELSE,
2949,39466716,MB-Træservice,SLAGELSE,0.0
2950,41776714,BMN Consulting,SLAGELSE,
2951,37985430,CHB Holding af 2016 IVS,SLAGELSE,
2952,35660399,KRIKO HOLDING IVS,SLAGELSE,
2953,35553991,VSG&I Seniorbadminton,SLAGELSE,
2954,32625894,Andelsboligforeningen Skytteengen 1,SLAGELSE,
2955,32708498,Agersø Idrætsforening,SLAGELSE,
2956,36139412,Lene Gammelgaard - Human Innovation,SLAGELSE,0.0
2957,26927803,Oxbøll El                         v/Mads Oxbøll,SLAGELSE,
2958,28023553,Klinik for Fodterapi v/Christina Hansen,SLAGELSE,0.0
2959,29915229,Relax Spa,SLAGELSE,0.0
2960,36651407,Grundejerforeningen Digterhaven,SLAGELSE,
2961,30213068,Psykologisk Klinik-Lægecentret v/Anne Mette Nielsen,SLAGELSE,0.0
2962,34039372,Pulzar I/S,SLAGELSE,0.0
2963,42025844,HK Ejendom ApS,SLAGELSE,
2964,41515104,Fenak Service,SLAGELSE,
2965,38381180,Holms-knivservice,SLAGELSE,
2966,10104262,TONY WORM HANSEN HOLDING ApS,SLAGELSE,
2967,31780756,ANDELSSELSKABET BJERGBY MARK VANDVÆRK,HASHØJ,1.0
2968,38998005,Handyman & vinduespuds,SLAGELSE,
2969,27537804,Engell Data                       v/Calus Engell Berthelsen,SLAGELSE,0.0
2970,35346953,DivA by M,SLAGELSE,0.0
2971,20908602,UCAR V/ETEM UCAR,SLAGELSE,0.0
2972,70088614,JOHS JENSENS VOGNMANDSFORR V/MADSEN,SLAGELSE,8.0
2973,10877245,SVEND-ERIK SØRENSEN,SLAGELSE,0.0
2974,29729972,Din Personlige Coach v/Anne Schacht-Petersen,SLAGELSE,
2975,72350650,GÅRDEJER PEDER MOESLUND NIELSEN,SLAGELSE,0.0
2976,37878626,Lotus Renggøringsselskab ApS,SLAGELSE,4.0
2977,29515085,MN DEVELOPMENT ApS,SLAGELSE,0.0
2978,31715962,Christina Madsen,SLAGELSE,0.0
2979,35301887,Home Start familiekontakten Slagelse afdeling,SLAGELSE,1.0
2980,80174713,TANDLÆGE TOMMY ENGEL SØRENSEN,SLAGELSE,7.0
2981,72423453,ENOK LUND LARSEN,SLAGELSE,0.0
2982,20544546,RK MONTAGE ApS,SLAGELSE,1.0
2983,30779886,Perron 2 v/Thomas Ullehus-Rasmussen,SLAGELSE,0.0
2984,18347784,FOF DAGHØJSKOLEN,SLAGELSE,3.0
2985,25888987,Knold & Tot I/S,SLAGELSE,4.0
2986,15382546,TIRO WINE IMPORT                  VIN EN GROS,SLAGELSE,1.0
2987,21808709,MARIANNE DAMLUND LARSEN,SLAGELSE,0.0
